year,month,day,EGP,USD
1995,4,12,1,3.4133
1995,4,13,1,3.404
1995,4,14,1,3.4153
1995,4,17,1,3.405
1995,4,18,1,3.397
1995,4,19,1,3.4213
1995,4,20,1,3.4121
1995,4,21,1,3.3964
1995,4,24,1,3.3964
1995,4,25,1,3.3964
1995,4,26,1,3.4003
1995,4,27,1,3.4041
1995,4,28,1,3.4158
1995,5,1,1,3.415
1995,5,2,1,3.422
1995,5,3,1,3.415
1995,5,4,1,3.4183
1995,5,5,1,3.4158
1995,5,8,1,3.4183
1995,5,9,1,3.4193
1995,5,10,1,3.4158
1995,5,11,1,3.4158
1995,5,12,1,3.4158
1995,5,15,1,3.4023
1995,5,16,1,3.4013
1995,5,17,1,3.415
1995,5,18,1,3.4162
1995,5,19,1,3.4188
1995,5,22,1,3.4087
1995,5,23,1,3.4225
1995,5,24,1,3.403
1995,5,25,1,3.402
1995,5,26,1,3.42
1995,5,29,1,3.415
1995,5,30,1,3.42
1995,5,31,1,3.4193
1995,6,1,1,3.3993
1995,6,2,1,3.4208
1995,6,5,1,3.4175
1995,6,6,1,3.4013
1995,6,7,1,3.42
1995,6,8,1,3.4008
1995,6,9,1,3.4208
1995,6,12,1,3.4134
1995,6,13,1,3.421
1995,6,14,1,3.4072
1995,6,15,1,3.4133
1995,6,16,1,3.3985
1995,6,19,1,3.4018
1995,6,20,1,3.4043
1995,6,21,1,3.4003
1995,6,22,1,3.3995
1995,6,23,1,3.4045
1995,6,26,1,3.3993
1995,6,27,1,3.406
1995,6,28,1,3.399
1995,6,29,1,3.4013
1995,6,30,1,3.4082
1995,7,3,1,3.4065
1995,7,4,1,3.403
1995,7,5,1,3.4
1995,7,6,1,3.405
1995,7,7,1,3.4051
1995,7,10,1,3.4024
1995,7,11,1,3.3974
1995,7,12,1,3.4012
1995,7,13,1,3.403
1995,7,14,1,3.4045
1995,7,17,1,3.4026
1995,7,18,1,3.4021
1995,7,19,1,3.405
1995,7,20,1,3.4036
1995,7,21,1,3.4036
1995,7,24,1,3.4024
1995,7,25,1,3.3952
1995,7,26,1,3.404
1995,7,27,1,3.4041
1995,7,28,1,3.4026
1995,7,31,1,3.4016
1995,8,1,1,3.3978
1995,8,2,1,3.3943
1995,8,3,1,3.3995
1995,8,4,1,3.401
1995,8,7,1,3.397
1995,8,8,1,3.4001
1995,8,9,1,3.4001
1995,8,10,1,3.3973
1995,8,11,1,3.3992
1995,8,14,1,3.4025
1995,8,15,1,3.4026
1995,8,16,1,3.3991
1995,8,17,1,3.3983
1995,8,18,1,3.4028
1995,8,21,1,3.3984
1995,8,22,1,3.4021
1995,8,23,1,3.4079
1995,8,24,1,3.3984
1995,8,25,1,3.396
1995,8,28,1,3.4009
1995,8,29,1,3.3991
1995,8,30,1,3.4001
1995,8,31,1,3.4
1995,9,1,1,3.399
1995,9,4,1,3.4051
1995,9,5,1,3.4001
1995,9,6,1,3.4061
1995,9,7,1,3.4035
1995,9,8,1,3.4005
1995,9,11,1,3.3981
1995,9,12,1,3.399
1995,9,13,1,3.403
1995,9,14,1,3.4024
1995,9,15,1,3.4006
1995,9,18,1,3.3981
1995,9,19,1,3.3957
1995,9,20,1,3.3971
1995,9,21,1,3.3916
1995,9,22,1,3.4041
1995,9,25,1,3.4006
1995,9,26,1,3.3985
1995,9,27,1,3.394
1995,9,28,1,3.3993
1995,9,29,1,3.4015
1995,10,2,1,3.3961
1995,10,3,1,3.405
1995,10,4,1,3.3971
1995,10,5,1,3.4055
1995,10,6,1,3.3985
1995,10,9,1,3.4005
1995,10,10,1,3.397
1995,10,11,1,3.3981
1995,10,12,1,3.3981
1995,10,13,1,3.4006
1995,10,16,1,3.3991
1995,10,17,1,3.402
1995,10,18,1,3.399
1995,10,19,1,3.4005
1995,10,20,1,3.399
1995,10,23,1,3.3971
1995,10,24,1,3.4006
1995,10,25,1,3.4028
1995,10,26,1,3.4025
1995,10,27,1,3.4025
1995,10,30,1,3.4021
1995,10,31,1,3.399
1995,11,1,1,3.405
1995,11,2,1,3.4005
1995,11,3,1,3.399
1995,11,6,1,3.398
1995,11,7,1,3.4022
1995,11,8,1,3.398
1995,11,9,1,3.3971
1995,11,10,1,3.4029
1995,11,13,1,3.4065
1995,11,14,1,3.3943
1995,11,15,1,3.4003
1995,11,16,1,3.4017
1995,11,17,1,3.4
1995,11,20,1,3.4062
1995,11,21,1,3.3975
1995,11,22,1,3.3951
1995,11,23,1,3.403
1995,11,24,1,3.4035
1995,11,27,1,3.4005
1995,11,28,1,3.4063
1995,11,29,1,3.399
1995,11,30,1,3.3946
1995,12,1,1,3.4031
1995,12,4,1,3.4053
1995,12,5,1,3.406
1995,12,6,1,3.4054
1995,12,7,1,3.3937
1995,12,8,1,3.4058
1995,12,11,1,3.4025
1995,12,12,1,3.3986
1995,12,13,1,3.4063
1995,12,14,1,3.3983
1995,12,15,1,3.4066
1995,12,18,1,3.4055
1995,12,19,1,3.4065
1995,12,20,1,3.4058
1995,12,21,1,3.4031
1995,12,22,1,3.403
1995,12,25,1,3.3955
1995,12,26,1,3.4075
1995,12,27,1,3.405
1995,12,28,1,3.4065
1995,12,29,1,3.4035
1996,1,2,1,3.4105
1996,1,3,1,3.3981
1996,1,4,1,3.3945
1996,1,5,1,3.4015
1996,1,8,1,3.3951
1996,1,9,1,3.4004
1996,1,10,1,3.4133
1996,1,11,1,3.4001
1996,1,12,1,3.4006
1996,1,15,1,3.4073
1996,1,16,1,3.3951
1996,1,17,1,3.404
1996,1,18,1,3.3981
1996,1,19,1,3.4031
1996,1,22,1,3.3925
1996,1,23,1,3.3964
1996,1,24,1,3.3971
1996,1,25,1,3.396
1996,1,26,1,3.3975
1996,1,29,1,3.3981
1996,1,30,1,3.3935
1996,1,31,1,3.4055
1996,2,1,1,3.422
1996,2,2,1,3.4165
1996,2,5,1,3.396
1996,2,6,1,3.3934
1996,2,7,1,3.3991
1996,2,8,1,3.3976
1996,2,9,1,3.4031
1996,2,12,1,3.3981
1996,2,13,1,3.3981
1996,2,14,1,3.4191
1996,2,15,1,3.3922
1996,2,16,1,3.3952
1996,2,19,1,3.399
1996,2,20,1,3.4015
1996,2,21,1,3.4015
1996,2,22,1,3.395
1996,2,23,1,3.3985
1996,2,26,1,3.4041
1996,2,27,1,3.4106
1996,2,28,1,3.4001
1996,2,29,1,3.4011
1996,3,1,1,3.391
1996,3,4,1,3.4005
1996,3,5,1,3.4018
1996,3,6,1,3.393
1996,3,7,1,3.398
1996,3,8,1,3.3985
1996,3,11,1,3.42
1996,3,12,1,3.3992
1996,3,13,1,3.3971
1996,3,14,1,3.4014
1996,3,15,1,3.397
1996,3,18,1,3.3973
1996,3,19,1,3.4188
1996,3,20,1,3.403
1996,3,21,1,3.398
1996,3,22,1,3.404
1996,3,25,1,3.3973
1996,3,26,1,3.3953
1996,3,27,1,3.4013
1996,3,28,1,3.3978
1996,3,29,1,3.4178
1996,4,1,1,3.4204
1996,4,2,1,3.3975
1996,4,3,1,3.4051
1996,4,4,1,3.3991
1996,4,5,1,3.4015
1996,4,8,1,3.4197
1996,4,9,1,3.4181
1996,4,10,1,3.4152
1996,4,11,1,3.3973
1996,4,12,1,3.4033
1996,4,15,1,3.4033
1996,4,16,1,3.4021
1996,4,17,1,3.4021
1996,4,18,1,3.4013
1996,4,19,1,3.4007
1996,4,22,1,3.4202
1996,4,23,1,3.4188
1996,4,24,1,3.4132
1996,4,25,1,3.4202
1996,4,26,1,3.4202
1996,4,29,1,3.4
1996,4,30,1,3.3991
1996,5,1,1,3.4197
1996,5,2,1,3.4222
1996,5,3,1,3.4196
1996,5,6,1,3.4146
1996,5,7,1,3.4011
1996,5,8,1,3.4212
1996,5,9,1,3.417
1996,5,10,1,3.4203
1996,5,13,1,3.3991
1996,5,14,1,3.396
1996,5,15,1,3.4151
1996,5,16,1,3.4136
1996,5,17,1,3.4196
1996,5,20,1,3.4186
1996,5,21,1,3.3991
1996,5,22,1,3.4132
1996,5,23,1,3.4142
1996,5,24,1,3.4202
1996,5,27,1,3.4171
1996,5,28,1,3.4142
1996,5,29,1,3.4201
1996,5,30,1,3.4201
1996,5,31,1,3.4171
1996,6,3,1,3.4196
1996,6,4,1,3.4186
1996,6,5,1,3.4172
1996,6,6,1,3.4205
1996,6,7,1,3.417
1996,6,10,1,3.4147
1996,6,11,1,3.4232
1996,6,12,1,3.4018
1996,6,13,1,3.4061
1996,6,14,1,3.4015
1996,6,17,1,3.4168
1996,6,18,1,3.4167
1996,6,19,1,3.4177
1996,6,20,1,3.4169
1996,6,21,1,3.418
1996,6,24,1,3.4202
1996,6,25,1,3.4032
1996,6,26,1,3.4082
1996,6,27,1,3.3958
1996,6,28,1,3.4016
1996,7,1,1,3.3964
1996,7,2,1,3.3981
1996,7,3,1,3.4059
1996,7,4,1,3.4199
1996,7,5,1,3.4022
1996,7,8,1,3.3973
1996,7,9,1,3.4078
1996,7,10,1,3.3991
1996,7,11,1,3.4001
1996,7,12,1,3.3987
1996,7,15,1,3.4012
1996,7,16,1,3.3998
1996,7,17,1,3.4002
1996,7,18,1,3.3951
1996,7,19,1,3.4
1996,7,22,1,3.4002
1996,7,23,1,3.3963
1996,7,24,1,3.4001
1996,7,25,1,3.3983
1996,7,26,1,3.4008
1996,7,29,1,3.4043
1996,7,30,1,3.3948
1996,7,31,1,3.4027
1996,8,1,1,3.3942
1996,8,2,1,3.4
1996,8,5,1,3.3991
1996,8,6,1,3.397
1996,8,7,1,3.4021
1996,8,8,1,3.3971
1996,8,9,1,3.4
1996,8,12,1,3.3925
1996,8,13,1,3.4053
1996,8,14,1,3.4032
1996,8,15,1,3.4009
1996,8,16,1,3.3929
1996,8,19,1,3.4032
1996,8,20,1,3.4032
1996,8,21,1,3.4013
1996,8,22,1,3.3952
1996,8,23,1,3.3963
1996,8,26,1,3.4031
1996,8,27,1,3.4005
1996,8,28,1,3.3959
1996,8,29,1,3.3963
1996,8,30,1,3.3987
1996,9,2,1,3.3971
1996,9,3,1,3.3928
1996,9,4,1,3.3961
1996,9,5,1,3.4053
1996,9,6,1,3.3968
1996,9,9,1,3.4002
1996,9,10,1,3.3988
1996,9,11,1,3.4051
1996,9,12,1,3.399
1996,9,13,1,3.3986
1996,9,16,1,3.3991
1996,9,17,1,3.3992
1996,9,18,1,3.4021
1996,9,19,1,3.3971
1996,9,20,1,3.4
1996,9,23,1,3.3953
1996,9,24,1,3.3968
1996,9,25,1,3.4021
1996,9,26,1,3.3941
1996,9,27,1,3.4
1996,9,30,1,3.4025
1996,10,1,1,3.4
1996,10,2,1,3.4043
1996,10,3,1,3.4055
1996,10,4,1,3.3975
1996,10,7,1,3.3975
1996,10,8,1,3.3967
1996,10,9,1,3.3942
1996,10,10,1,3.3976
1996,10,11,1,3.4
1996,10,14,1,3.4016
1996,10,15,1,3.3941
1996,10,16,1,3.3991
1996,10,17,1,3.3935
1996,10,18,1,3.4013
1996,10,21,1,3.3912
1996,10,22,1,3.3931
1996,10,23,1,3.4001
1996,10,24,1,3.4021
1996,10,25,1,3.4
1996,10,28,1,3.4
1996,10,29,1,3.3946
1996,10,30,1,3.4041
1996,10,31,1,3.3986
1996,11,1,1,3.4
1996,11,4,1,3.4041
1996,11,5,1,3.4022
1996,11,6,1,3.4031
1996,11,7,1,3.3922
1996,11,8,1,3.4013
1996,11,11,1,3.3971
1996,11,12,1,3.4058
1996,11,13,1,3.3973
1996,11,14,1,3.4012
1996,11,15,1,3.4
1996,11,18,1,3.4035
1996,11,19,1,3.4043
1996,11,20,1,3.3976
1996,11,21,1,3.3972
1996,11,22,1,3.3987
1996,11,25,1,3.4043
1996,11,26,1,3.3992
1996,11,27,1,3.398
1996,11,28,1,3.4022
1996,11,29,1,3.3998
1996,12,2,1,3.396
1996,12,3,1,3.4036
1996,12,4,1,3.3976
1996,12,5,1,3.3949
1996,12,6,1,3.4
1996,12,9,1,3.4056
1996,12,10,1,3.4041
1996,12,11,1,3.4046
1996,12,12,1,3.4031
1996,12,13,1,3.4
1996,12,16,1,3.3941
1996,12,17,1,3.3981
1996,12,18,1,3.3991
1996,12,19,1,3.3963
1996,12,20,1,3.3987
1996,12,23,1,3.39
1996,12,24,1,3.4055
1996,12,25,1,3.3972
1996,12,26,1,3.3942
1996,12,27,1,3.3987
1996,12,30,1,3.4001
1996,12,31,1,3.3978
1997,1,2,1,3.4002
1997,1,3,1,3.3999
1997,1,6,1,3.3985
1997,1,7,1,3.3955
1997,1,8,1,3.399
1997,1,9,1,3.4028
1997,1,10,1,3.4013
1997,1,13,1,3.3927
1997,1,14,1,3.4002
1997,1,15,1,3.396
1997,1,16,1,3.4
1997,1,17,1,3.4
1997,1,20,1,3.4003
1997,1,21,1,3.4011
1997,1,22,1,3.4002
1997,1,23,1,3.4031
1997,1,24,1,3.4
1997,1,27,1,3.4011
1997,1,28,1,3.3991
1997,1,29,1,3.3991
1997,1,30,1,3.4021
1997,1,31,1,3.4
1997,2,3,1,3.3991
1997,2,4,1,3.3951
1997,2,5,1,3.403
1997,2,6,1,3.4031
1997,2,7,1,3.3985
1997,2,10,1,3.3985
1997,2,11,1,3.4031
1997,2,12,1,3.4031
1997,2,13,1,3.4031
1997,2,14,1,3.3927
1997,2,17,1,3.3957
1997,2,18,1,3.3975
1997,2,19,1,3.3921
1997,2,20,1,3.3933
1997,2,21,1,3.3943
1997,2,24,1,3.397
1997,2,25,1,3.3941
1997,2,26,1,3.3981
1997,2,27,1,3.3925
1997,2,28,1,3.3925
1997,3,3,1,3.4001
1997,3,4,1,3.3972
1997,3,5,1,3.391
1997,3,6,1,3.3937
1997,3,7,1,3.3937
1997,3,10,1,3.3932
1997,3,11,1,3.3982
1997,3,12,1,3.3978
1997,3,13,1,3.3987
1997,3,14,1,3.3932
1997,3,17,1,3.3907
1997,3,18,1,3.3892
1997,3,19,1,3.3958
1997,3,20,1,3.3947
1997,3,21,1,3.3942
1997,3,24,1,3.3967
1997,3,25,1,3.3907
1997,3,26,1,3.3957
1997,3,27,1,3.3942
1997,3,28,1,3.3937
1997,3,31,1,3.3972
1997,4,1,1,3.3937
1997,4,2,1,3.3957
1997,4,3,1,3.3942
1997,4,4,1,3.3962
1997,4,7,1,3.3937
1997,4,8,1,3.3957
1997,4,9,1,3.3952
1997,4,10,1,3.3951
1997,4,11,1,3.3967
1997,4,14,1,3.3937
1997,4,15,1,3.3907
1997,4,16,1,3.394
1997,4,17,1,3.393
1997,4,18,1,3.393
1997,4,21,1,3.3927
1997,4,22,1,3.394
1997,4,23,1,3.3885
1997,4,24,1,3.3967
1997,4,25,1,3.3952
1997,4,28,1,3.3952
1997,4,29,1,3.3933
1997,4,30,1,3.3957
1997,5,1,1,3.3952
1997,5,2,1,3.3952
1997,5,5,1,3.3982
1997,5,6,1,3.3992
1997,5,7,1,3.3932
1997,5,8,1,3.3952
1997,5,9,1,3.3952
1997,5,12,1,3.3958
1997,5,13,1,3.3955
1997,5,14,1,3.3982
1997,5,15,1,3.3897
1997,5,16,1,3.3952
1997,5,19,1,3.3977
1997,5,20,1,3.3932
1997,5,21,1,3.392
1997,5,22,1,3.3947
1997,5,23,1,3.3952
1997,5,26,1,3.3932
1997,5,27,1,3.3912
1997,5,28,1,3.393
1997,5,29,1,3.3852
1997,5,30,1,3.3897
1997,6,2,1,3.3977
1997,6,3,1,3.3987
1997,6,4,1,3.3957
1997,6,5,1,3.4042
1997,6,6,1,3.3952
1997,6,9,1,3.399
1997,6,10,1,3.3982
1997,6,11,1,3.3982
1997,6,12,1,3.3922
1997,6,13,1,3.3952
1997,6,16,1,3.3952
1997,6,17,1,3.4037
1997,6,18,1,3.3987
1997,6,19,1,3.3952
1997,6,20,1,3.3952
1997,6,23,1,3.3903
1997,6,24,1,3.3927
1997,6,25,1,3.3977
1997,6,26,1,3.3937
1997,6,27,1,3.3952
1997,6,30,1,3.3942
1997,7,1,1,3.3937
1997,7,2,1,3.3992
1997,7,3,1,3.3955
1997,7,4,1,3.3937
1997,7,7,1,3.3938
1997,7,8,1,3.3933
1997,7,9,1,3.3912
1997,7,10,1,3.3895
1997,7,11,1,3.393
1997,7,14,1,3.3905
1997,7,15,1,3.391
1997,7,16,1,3.3927
1997,7,17,1,3.3927
1997,7,18,1,3.3881
1997,7,21,1,3.397
1997,7,22,1,3.3925
1997,7,23,1,3.3922
1997,7,24,1,3.3862
1997,7,25,1,3.3942
1997,7,28,1,3.3975
1997,7,29,1,3.3933
1997,7,30,1,3.3913
1997,7,31,1,3.3937
1997,8,1,1,3.3937
1997,8,4,1,3.3992
1997,8,5,1,3.3945
1997,8,6,1,3.389
1997,8,7,1,3.389
1997,8,8,1,3.3922
1997,8,11,1,3.3922
1997,8,12,1,3.3862
1997,8,13,1,3.397
1997,8,14,1,3.3887
1997,8,15,1,3.3942
1997,8,18,1,3.3949
1997,8,19,1,3.3977
1997,8,20,1,3.3885
1997,8,21,1,3.427
1997,8,22,1,3.3957
1997,8,25,1,3.3895
1997,8,26,1,3.3985
1997,8,27,1,3.39
1997,8,28,1,3.3972
1997,8,29,1,3.398
1997,9,1,1,3.404
1997,9,2,1,3.3985
1997,9,3,1,3.3965
1997,9,4,1,3.3885
1997,9,5,1,3.3982
1997,9,8,1,3.4035
1997,9,9,1,3.4035
1997,9,10,1,3.4055
1997,9,11,1,3.3958
1997,9,12,1,3.3982
1997,9,15,1,3.4025
1997,9,16,1,3.3865
1997,9,17,1,3.3987
1997,9,18,1,3.3853
1997,9,19,1,3.4002
1997,9,22,1,3.401
1997,9,23,1,3.4057
1997,9,24,1,3.3987
1997,9,25,1,3.3993
1997,9,26,1,3.399
1997,9,29,1,3.4065
1997,9,30,1,3.4055
1997,10,1,1,3.3993
1997,10,2,1,3.4008
1997,10,3,1,3.4
1997,10,6,1,3.3998
1997,10,7,1,3.4002
1997,10,8,1,3.3998
1997,10,9,1,3.3995
1997,10,10,1,3.4
1997,10,13,1,3.3989
1997,10,14,1,3.399
1997,10,15,1,3.4002
1997,10,16,1,3.399
1997,10,17,1,3.3993
1997,10,20,1,3.401
1997,10,21,1,3.4058
1997,10,22,1,3.3998
1997,10,23,1,3.3995
1997,10,24,1,3.3998
1997,10,27,1,3.4077
1997,10,28,1,3.407
1997,10,29,1,3.4031
1997,10,30,1,3.4075
1997,10,31,1,3.4035
1997,11,3,1,3.4088
1997,11,4,1,3.408
1997,11,5,1,3.4017
1997,11,6,1,3.4013
1997,11,7,1,3.4015
1997,11,10,1,3.4066
1997,11,11,1,3.395
1997,11,12,1,3.4022
1997,11,13,1,3.4085
1997,11,14,1,3.3975
1997,11,17,1,3.4088
1997,11,18,1,3.3928
1997,11,19,1,3.3992
1997,11,20,1,3.4043
1997,11,21,1,3.4045
1997,11,24,1,3.41
1997,11,25,1,3.4095
1997,11,26,1,3.41
1997,11,27,1,3.4075
1997,11,28,1,3.4005
1997,12,1,1,3.3958
1997,12,2,1,3.4062
1997,12,3,1,3.3965
1997,12,4,1,3.4061
1997,12,5,1,3.406
1997,12,8,1,3.3987
1997,12,9,1,3.4052
1997,12,10,1,3.4115
1997,12,11,1,3.4022
1997,12,12,1,3.4035
1997,12,15,1,3.4028
1997,12,16,1,3.4105
1997,12,17,1,3.4025
1997,12,18,1,3.411
1997,12,19,1,3.4025
1997,12,22,1,3.412
1997,12,23,1,3.4098
1997,12,24,1,3.4025
1997,12,25,1,3.4115
1997,12,26,1,3.404
1997,12,29,1,3.4098
1997,12,30,1,3.3988
1997,12,31,1,3.3975
1998,1,2,1,3.3945
1998,1,5,1,3.4055
1998,1,6,1,3.4008
1998,1,7,1,3.403
1998,1,8,1,3.405
1998,1,9,1,3.405
1998,1,12,1,3.3935
1998,1,13,1,3.4108
1998,1,14,1,3.4057
1998,1,15,1,3.4062
1998,1,16,1,3.406
1998,1,19,1,3.4056
1998,1,20,1,3.4117
1998,1,21,1,3.4138
1998,1,22,1,3.4325
1998,1,23,1,3.415
1998,1,26,1,3.4153
1998,1,27,1,3.4148
1998,1,28,1,3.4115
1998,1,29,1,3.4135
1998,1,30,1,3.4125
1998,2,2,1,3.4035
1998,2,3,1,3.414
1998,2,4,1,3.4188
1998,2,5,1,3.4038
1998,2,6,1,3.4125
1998,2,9,1,3.4178
1998,2,10,1,3.3975
1998,2,11,1,3.4025
1998,2,12,1,3.4085
1998,2,13,1,3.4025
1998,2,16,1,3.41
1998,2,17,1,3.4148
1998,2,18,1,3.417
1998,2,19,1,3.394
1998,2,20,1,3.414
1998,2,23,1,3.4165
1998,2,24,1,3.4103
1998,2,25,1,3.4205
1998,2,26,1,3.3963
1998,2,27,1,3.4037
1998,3,2,1,3.4153
1998,3,3,1,3.4148
1998,3,4,1,3.416
1998,3,5,1,3.4165
1998,3,6,1,3.412
1998,3,9,1,3.4173
1998,3,10,1,3.4195
1998,3,11,1,3.4017
1998,3,12,1,3.399
1998,3,13,1,3.4175
1998,3,16,1,3.4167
1998,3,17,1,3.4257
1998,3,18,1,3.409
1998,3,19,1,3.417
1998,3,20,1,3.419
1998,3,23,1,3.4185
1998,3,24,1,3.4243
1998,3,25,1,3.418
1998,3,26,1,3.4075
1998,3,27,1,3.4195
1998,3,30,1,3.3965
1998,3,31,1,3.4245
1998,4,1,1,3.4182
1998,4,2,1,3.4189
1998,4,3,1,3.42
1998,4,6,1,3.42
1998,4,7,1,3.4205
1998,4,8,1,3.4215
1998,4,9,1,3.4245
1998,4,10,1,3.418
1998,4,13,1,3.4025
1998,4,14,1,3.4074
1998,4,15,1,3.4025
1998,4,16,1,3.419
1998,4,17,1,3.4185
1998,4,20,1,3.4175
1998,4,21,1,3.424
1998,4,22,1,3.4235
1998,4,23,1,3.4238
1998,4,24,1,3.418
1998,4,27,1,3.4125
1998,4,28,1,3.4075
1998,4,29,1,3.4025
1998,4,30,1,3.4005
1998,5,1,1,3.41
1998,5,4,1,3.4175
1998,5,5,1,3.4013
1998,5,6,1,3.4165
1998,5,7,1,3.4013
1998,5,8,1,3.418
1998,5,11,1,3.4087
1998,5,12,1,3.402
1998,5,13,1,3.4014
1998,5,14,1,3.4013
1998,5,15,1,3.4165
1998,5,18,1,3.401
1998,5,19,1,3.417
1998,5,20,1,3.4017
1998,5,21,1,3.4118
1998,5,22,1,3.4165
1998,5,25,1,3.4017
1998,5,26,1,3.4087
1998,5,27,1,3.4097
1998,5,28,1,3.4087
1998,5,29,1,3.4112
1998,6,1,1,3.4087
1998,6,2,1,3.4228
1998,6,3,1,3.4027
1998,6,4,1,3.4087
1998,6,5,1,3.4195
1998,6,8,1,3.4097
1998,6,9,1,3.4087
1998,6,10,1,3.4087
1998,6,11,1,3.4018
1998,6,12,1,3.4215
1998,6,15,1,3.4087
1998,6,16,1,3.4112
1998,6,17,1,3.4087
1998,6,18,1,3.4016
1998,6,19,1,3.418
1998,6,22,1,3.4065
1998,6,23,1,3.4133
1998,6,24,1,3.4075
1998,6,25,1,3.4075
1998,6,26,1,3.4125
1998,6,29,1,3.4075
1998,6,30,1,3.4087
1998,7,1,1,3.4075
1998,7,2,1,3.4095
1998,7,3,1,3.4105
1998,7,6,1,3.4155
1998,7,7,1,3.401
1998,7,8,1,3.4063
1998,7,9,1,3.4063
1998,7,10,1,3.4137
1998,7,13,1,3.4075
1998,7,14,1,3.4087
1998,7,15,1,3.4063
1998,7,16,1,3.4152
1998,7,17,1,3.4112
1998,7,20,1,3.4015
1998,7,21,1,3.4015
1998,7,22,1,3.412
1998,7,23,1,3.426
1998,7,24,1,3.426
1998,7,27,1,3.4015
1998,7,28,1,3.412
1998,7,29,1,3.4263
1998,7,30,1,3.412
1998,7,31,1,3.4245
1998,8,3,1,3.417
1998,8,4,1,3.422
1998,8,5,1,3.4235
1998,8,6,1,3.42
1998,8,7,1,3.4205
1998,8,10,1,3.4215
1998,8,11,1,3.4253
1998,8,12,1,3.421
1998,8,13,1,3.4112
1998,8,14,1,3.425
1998,8,17,1,3.409
1998,8,18,1,3.412
1998,8,19,1,3.4225
1998,8,20,1,3.405
1998,8,21,1,3.4245
1998,8,24,1,3.4255
1998,8,25,1,3.427
1998,8,26,1,3.4325
1998,8,27,1,3.415
1998,8,28,1,3.435
1998,8,31,1,3.435
1998,9,1,1,3.4138
1998,9,2,1,3.4233
1998,9,3,1,3.4013
1998,9,4,1,3.4162
1998,9,7,1,3.421
1998,9,8,1,3.423
1998,9,9,1,3.415
1998,9,10,1,3.4034
1998,9,11,1,3.4038
1998,9,14,1,3.404
1998,9,15,1,3.4018
1998,9,16,1,3.4074
1998,9,17,1,3.4003
1998,9,18,1,3.4087
1998,9,21,1,3.4063
1998,9,22,1,3.4035
1998,9,23,1,3.408
1998,9,24,1,3.405
1998,9,25,1,3.41
1998,9,28,1,3.4116
1998,9,29,1,3.405
1998,9,30,1,3.407
1998,10,1,1,3.3979
1998,10,2,1,3.404
1998,10,5,1,3.405
1998,10,6,1,3.41
1998,10,7,1,3.3965
1998,10,8,1,3.4123
1998,10,9,1,3.4087
1998,10,12,1,3.4003
1998,10,13,1,3.4035
1998,10,14,1,3.4053
1998,10,15,1,3.4123
1998,10,16,1,3.4087
1998,10,19,1,3.4049
1998,10,20,1,3.4025
1998,10,21,1,3.4165
1998,10,22,1,3.3982
1998,10,23,1,3.4127
1998,10,26,1,3.406
1998,10,27,1,3.4072
1998,10,28,1,3.4284
1998,10,29,1,3.41
1998,10,30,1,3.43
1998,11,2,1,3.3952
1998,11,3,1,3.4114
1998,11,4,1,3.4023
1998,11,5,1,3.4109
1998,11,6,1,3.4045
1998,11,9,1,3.3992
1998,11,10,1,3.4065
1998,11,11,1,3.407
1998,11,12,1,3.428
1998,11,13,1,3.41
1998,11,16,1,3.401
1998,11,17,1,3.4002
1998,11,18,1,3.4108
1998,11,19,1,3.4263
1998,11,20,1,3.4087
1998,11,23,1,3.425
1998,11,24,1,3.4013
1998,11,25,1,3.4082
1998,11,26,1,3.404
1998,11,27,1,3.41
1998,11,30,1,3.4045
1998,12,1,1,3.4049
1998,12,2,1,3.4137
1998,12,3,1,3.405
1998,12,4,1,3.41
1998,12,7,1,3.4017
1998,12,8,1,3.414
1998,12,9,1,3.414
1998,12,10,1,3.42
1998,12,11,1,3.41
1998,12,14,1,3.405
1998,12,15,1,3.4096
1998,12,16,1,3.414
1998,12,17,1,3.4117
1998,12,18,1,3.4223
1998,12,21,1,3.414
1998,12,22,1,3.4061
1998,12,23,1,3.4175
1998,12,24,1,3.42
1998,12,25,1,3.41
1998,12,28,1,3.41
1998,12,29,1,3.4105
1998,12,30,1,3.409
1998,12,31,1,3.42
1999,1,4,1,3.4074
1999,1,5,1,3.4102
1999,1,6,1,3.4213
1999,1,7,1,3.4213
1999,1,8,1,3.4087
1999,1,11,1,3.4113
1999,1,12,1,3.406
1999,1,13,1,3.4107
1999,1,14,1,3.406
1999,1,15,1,3.41
1999,1,18,1,3.41
1999,1,19,1,3.41
1999,1,20,1,3.4223
1999,1,21,1,3.4545
1999,1,22,1,3.4505
1999,1,25,1,3.4263
1999,1,26,1,3.4263
1999,1,27,1,3.4233
1999,1,28,1,3.4073
1999,1,29,1,3.4127
1999,2,1,1,3.425
1999,2,2,1,3.425
1999,2,3,1,3.412
1999,2,4,1,3.4263
1999,2,5,1,3.4127
1999,2,8,1,3.4073
1999,2,9,1,3.4052
1999,2,10,1,3.4152
1999,2,11,1,3.417
1999,2,12,1,3.408
1999,2,15,1,3.4113
1999,2,16,1,3.4175
1999,2,17,1,3.4081
1999,2,18,1,3.4073
1999,2,19,1,3.4127
1999,2,22,1,3.4073
1999,2,23,1,3.4083
1999,2,24,1,3.4188
1999,2,25,1,3.4072
1999,2,26,1,3.4188
1999,3,1,1,3.4087
1999,3,2,1,3.4312
1999,3,3,1,3.4363
1999,3,4,1,3.4188
1999,3,5,1,3.4188
