year,month,day,EGP,EUR
1997,5,9,1,3.8718
1997,5,12,1,3.907
1997,5,13,1,3.864
1997,5,14,1,3.8871
1997,5,15,1,3.9012
1997,5,16,1,3.8853
1997,5,19,1,3.9073
1997,5,20,1,3.8775
1997,5,21,1,3.9436
1997,5,22,1,3.9035
1997,5,23,1,3.908
1997,5,26,1,3.9249
1997,5,27,1,3.9074
1997,5,28,1,3.8752
1997,5,29,1,3.8821
1997,5,30,1,3.887
1997,6,2,1,3.8369
1997,6,3,1,3.8162
1997,6,4,1,3.8301
1997,6,5,1,3.8284
1997,6,6,1,3.8233
1997,6,9,1,3.8267
1997,6,10,1,3.8531
1997,6,11,1,3.8362
1997,6,12,1,3.8382
1997,6,13,1,3.8199
1997,6,16,1,3.8044
1997,6,17,1,3.822
1997,6,18,1,3.8341
1997,6,19,1,3.8202
1997,6,20,1,3.8491
1997,6,23,1,3.8357
1997,6,24,1,3.8684
1997,6,25,1,3.8535
1997,6,26,1,3.8497
1997,6,27,1,3.8487
1997,6,30,1,3.8205
1997,7,1,1,3.8239
1997,7,2,1,3.8109
1997,7,3,1,3.8008
1997,7,4,1,3.8157
1997,7,7,1,3.8115
1997,7,8,1,3.8013
1997,7,9,1,3.79
1997,7,10,1,3.7906
1997,7,11,1,3.8021
1997,7,14,1,3.7449
1997,7,15,1,3.7269
1997,7,16,1,3.7258
1997,7,17,1,3.7297
1997,7,18,1,3.7178
1997,7,21,1,3.7422
1997,7,22,1,3.7174
1997,7,23,1,3.6744
1997,7,24,1,3.6815
1997,7,25,1,3.6622
1997,7,28,1,3.6379
1997,7,29,1,3.6332
1997,7,30,1,3.6418
1997,7,31,1,3.6371
1997,8,1,1,3.6308
1997,8,4,1,3.5863
1997,8,5,1,3.5898
1997,8,6,1,3.5537
1997,8,7,1,3.5411
1997,8,8,1,3.5712
1997,8,11,1,3.5926
1997,8,12,1,3.5811
1997,8,13,1,3.5782
1997,8,14,1,3.6227
1997,8,15,1,3.6185
1997,8,18,1,3.6565
1997,8,19,1,3.6327
1997,8,20,1,3.6275
1997,8,21,1,3.6014
1997,8,22,1,3.635
1997,8,25,1,3.6668
1997,8,26,1,3.6676
1997,8,27,1,3.7012
1997,8,28,1,3.6965
1997,8,29,1,3.7125
1997,9,1,1,3.6717
1997,9,2,1,3.671
1997,9,3,1,3.6392
1997,9,4,1,3.6599
1997,9,5,1,3.6652
1997,9,8,1,3.6819
1997,9,9,1,3.6626
1997,9,10,1,3.667
1997,9,11,1,3.6924
1997,9,12,1,3.7342
1997,9,15,1,3.7364
1997,9,16,1,3.7601
1997,9,17,1,3.7593
1997,9,18,1,3.7575
1997,9,19,1,3.7472
1997,9,22,1,3.7459
1997,9,23,1,3.7242
1997,9,24,1,3.7089
1997,9,25,1,3.76
1997,9,26,1,3.7875
1997,9,29,1,3.7635
1997,9,30,1,3.7679
1997,10,1,1,3.7642
1997,10,2,1,3.7451
1997,10,3,1,3.7576
1997,10,6,1,3.7771
1997,10,7,1,3.7852
1997,10,8,1,3.7867
1997,10,9,1,3.8051
1997,10,10,1,3.8154
1997,10,13,1,3.7893
1997,10,14,1,3.8079
1997,10,15,1,3.8088
1997,10,16,1,3.8131
1997,10,17,1,3.8199
1997,10,20,1,3.7632
1997,10,21,1,3.7803
1997,10,22,1,3.7374
1997,10,23,1,3.753
1997,10,24,1,3.7896
1997,10,27,1,3.7625
1997,10,28,1,3.8076
1997,10,29,1,3.8357
1997,10,30,1,3.8759
1997,10,31,1,3.8907
1997,11,3,1,3.8618
1997,11,4,1,3.8592
1997,11,5,1,3.8724
1997,11,6,1,3.9063
1997,11,7,1,3.894
1997,11,10,1,3.9188
1997,11,11,1,3.9233
1997,11,12,1,3.9144
1997,11,13,1,3.906
1997,11,14,1,3.888
1997,11,17,1,3.8768
1997,11,18,1,3.8778
1997,11,19,1,3.9036
1997,11,20,1,3.8869
1997,11,21,1,3.8725
1997,11,24,1,3.8788
1997,11,25,1,3.8737
1997,11,26,1,3.8442
1997,11,27,1,3.8123
1997,11,28,1,3.8052
1997,12,1,1,3.8102
1997,12,2,1,3.7977
1997,12,3,1,3.7945
1997,12,4,1,3.8137
1997,12,5,1,3.7998
1997,12,8,1,3.7772
1997,12,9,1,3.7671
1997,12,10,1,3.7614
1997,12,11,1,3.7646
1997,12,12,1,3.8187
1997,12,15,1,3.7701
1997,12,16,1,3.7775
1997,12,17,1,3.7708
1997,12,18,1,3.7705
1997,12,19,1,3.7814
1997,12,22,1,3.7729
1997,12,23,1,3.7708
1997,12,24,1,3.7801
1997,12,25,1,3.7941
1997,12,26,1,3.7854
1997,12,29,1,3.7888
1997,12,30,1,3.7604
1997,12,31,1,3.752
1998,1,2,1,3.716
1998,1,5,1,3.7213
1998,1,6,1,3.674
1998,1,7,1,3.6619
1998,1,8,1,3.6844
1998,1,9,1,3.6924
1998,1,12,1,3.6624
1998,1,13,1,3.6931
1998,1,14,1,3.6881
1998,1,15,1,3.696
1998,1,16,1,3.6735
1998,1,19,1,3.6664
1998,1,20,1,3.6666
1998,1,21,1,3.6579
1998,1,22,1,3.6968
1998,1,23,1,3.7264
1998,1,26,1,3.7672
1998,1,27,1,3.7325
1998,1,28,1,3.7423
1998,1,29,1,3.7074
1998,1,30,1,3.676
1998,2,2,1,3.6477
1998,2,3,1,3.687
1998,2,4,1,3.7118
1998,2,5,1,3.7151
1998,2,6,1,3.7412
1998,2,9,1,3.6951
1998,2,10,1,3.6869
1998,2,11,1,3.7009
1998,2,12,1,3.6962
1998,2,13,1,3.7026
1998,2,16,1,3.687
1998,2,17,1,3.6893
1998,2,18,1,3.6856
1998,2,19,1,3.6805
1998,2,20,1,3.7074
1998,2,23,1,3.6975
1998,2,24,1,3.7342
1998,2,25,1,3.7329
1998,2,26,1,3.6988
1998,2,27,1,3.6992
1998,3,2,1,3.7009
1998,3,3,1,3.7039
1998,3,4,1,3.7196
1998,3,5,1,3.7094
1998,3,6,1,3.6689
1998,3,9,1,3.6825
1998,3,10,1,3.6961
1998,3,11,1,3.6773
1998,3,12,1,3.6799
1998,3,13,1,3.7058
1998,3,16,1,3.7155
1998,3,17,1,3.731
1998,3,18,1,3.704
1998,3,19,1,3.6912
1998,3,20,1,3.7028
1998,3,23,1,3.6873
1998,3,24,1,3.7194
1998,3,25,1,3.6914
1998,3,26,1,3.7134
1998,3,27,1,3.7097
1998,3,30,1,3.7084
1998,3,31,1,3.6791
1998,4,1,1,3.6574
1998,4,2,1,3.6694
1998,4,3,1,3.6685
1998,4,6,1,3.6625
1998,4,7,1,3.6959
1998,4,8,1,3.6959
1998,4,9,1,3.7321
1998,4,10,1,3.7115
1998,4,13,1,3.6982
1998,4,14,1,3.7114
1998,4,15,1,3.7428
1998,4,16,1,3.7548
1998,4,17,1,3.7549
1998,4,20,1,3.7405
1998,4,21,1,3.7569
1998,4,22,1,3.753
1998,4,23,1,3.754
1998,4,24,1,3.7399
1998,4,27,1,3.7608
1998,4,28,1,3.7752
1998,4,29,1,3.7526
1998,4,30,1,3.7636
1998,5,1,1,3.7506
1998,5,4,1,3.7502
1998,5,5,1,3.7865
1998,5,6,1,3.8059
1998,5,7,1,3.8161
1998,5,8,1,3.8084
1998,5,11,1,3.7877
1998,5,12,1,3.7696
1998,5,13,1,3.7866
1998,5,14,1,3.7832
1998,5,15,1,3.7833
1998,5,18,1,3.7376
1998,5,19,1,3.7623
1998,5,20,1,3.7787
1998,5,21,1,3.7892
1998,5,22,1,3.8169
1998,5,25,1,3.804
1998,5,26,1,3.8096
1998,5,27,1,3.7819
1998,5,28,1,3.7615
1998,5,29,1,3.7618
1998,6,1,1,3.7468
1998,6,2,1,3.7645
1998,6,3,1,3.7679
1998,6,4,1,3.8004
1998,6,5,1,3.7911
1998,6,8,1,3.7717
1998,6,9,1,3.7669
1998,6,10,1,3.7672
1998,6,11,1,3.7326
1998,6,12,1,3.7309
1998,6,15,1,3.721
1998,6,16,1,3.6968
1998,6,17,1,3.741
1998,6,18,1,3.7666
1998,6,19,1,3.7725
1998,6,22,1,3.7574
1998,6,23,1,3.7529
1998,6,24,1,3.7305
1998,6,25,1,3.7469
1998,6,26,1,3.7475
1998,6,29,1,3.7162
1998,6,30,1,3.7108
1998,7,1,1,3.7257
1998,7,2,1,3.7109
1998,7,3,1,3.7064
1998,7,6,1,3.7034
1998,7,7,1,3.7204
1998,7,8,1,3.7262
1998,7,9,1,3.7131
1998,7,10,1,3.6886
1998,7,13,1,3.7036
1998,7,14,1,3.7436
1998,7,15,1,3.7278
1998,7,16,1,3.7397
1998,7,17,1,3.7581
1998,7,20,1,3.7781
1998,7,21,1,3.7851
1998,7,22,1,3.772
1998,7,23,1,3.7737
1998,7,24,1,3.7867
1998,7,27,1,3.7825
1998,7,28,1,3.7819
1998,7,29,1,3.811
1998,7,30,1,3.7915
1998,7,31,1,3.7868
1998,8,3,1,3.7806
1998,8,4,1,3.752
1998,8,5,1,3.8097
1998,8,6,1,3.7812
1998,8,7,1,3.7968
1998,8,10,1,3.7608
1998,8,11,1,3.788
1998,8,12,1,3.7696
1998,8,13,1,3.7648
1998,8,14,1,3.7608
1998,8,17,1,3.7274
1998,8,18,1,3.7601
1998,8,19,1,3.7471
1998,8,20,1,3.7318
1998,8,21,1,3.7316
1998,8,24,1,3.7241
1998,8,25,1,3.766
1998,8,26,1,3.7648
1998,8,27,1,3.7275
1998,8,28,1,3.7496
1998,8,31,1,3.7921
1998,9,1,1,3.8379
1998,9,2,1,3.8408
1998,9,3,1,3.8476
1998,9,4,1,3.8973
1998,9,7,1,3.8659
1998,9,8,1,3.8704
1998,9,9,1,3.85
1998,9,10,1,3.9054
1998,9,11,1,3.9699
1998,9,14,1,3.9431
1998,9,15,1,3.9373
1998,9,16,1,3.9566
1998,9,17,1,3.9516
1998,9,18,1,3.9499
1998,9,21,1,3.9539
1998,9,22,1,3.9527
1998,9,23,1,3.9722
1998,9,24,1,3.9886
1998,9,25,1,3.9971
1998,9,28,1,3.9787
1998,9,29,1,3.9955
1998,9,30,1,4.0208
1998,10,1,1,4.0054
1998,10,2,1,4.0563
1998,10,5,1,4.0894
1998,10,6,1,4.1112
1998,10,7,1,4.1092
1998,10,8,1,4.17
1998,10,9,1,4.1051
1998,10,12,1,4.1203
1998,10,13,1,4.1119
1998,10,14,1,4.107
1998,10,15,1,4.0942
1998,10,16,1,4.1442
1998,10,19,1,4.137
1998,10,20,1,4.103
1998,10,21,1,4.0806
1998,10,22,1,4.0469
1998,10,23,1,4.0931
1998,10,26,1,4.0889
1998,10,27,1,4.0254
1998,10,28,1,4.0505
1998,10,29,1,4.0376
1998,10,30,1,4.073
1998,11,2,1,4.0687
1998,11,3,1,4.0454
1998,11,4,1,4.0165
1998,11,5,1,4.0037
1998,11,6,1,4.0117
1998,11,9,1,3.9935
1998,11,10,1,3.971
1998,11,11,1,3.9734
1998,11,12,1,3.9826
1998,11,13,1,3.9716
1998,11,16,1,3.9821
1998,11,17,1,4.0152
1998,11,18,1,4.0181
1998,11,19,1,3.9976
1998,11,20,1,3.968
1998,11,23,1,3.9522
1998,11,24,1,3.9277
1998,11,25,1,3.9414
1998,11,26,1,3.9376
1998,11,27,1,3.9355
1998,11,30,1,3.9192
1998,12,1,1,3.94
1998,12,2,1,3.9733
1998,12,3,1,4.0046
1998,12,4,1,4.0125
1998,12,7,1,3.9961
1998,12,8,1,3.9838
1998,12,9,1,4.0063
1998,12,10,1,3.9999
1998,12,11,1,4.0468
1998,12,14,1,4.0594
1998,12,15,1,4.0594
1998,12,16,1,4.0268
1998,12,17,1,4.007
1998,12,18,1,4.033
1998,12,21,1,4.0319
1998,12,22,1,4.0029
1998,12,23,1,3.9985
1998,12,24,1,3.9873
1998,12,25,1,3.9736
1998,12,28,1,3.9707
1998,12,29,1,3.9886
1998,12,30,1,4.0031
1998,12,31,1,3.9706
1999,1,4,1,3.9975
1999,1,5,1,4.0251
1999,1,6,1,4.005
1999,1,7,1,3.9554
1999,1,8,1,3.9846
1999,1,11,1,3.9437
1999,1,12,1,3.9132
1999,1,13,1,3.9389
1999,1,14,1,3.9733
1999,1,15,1,3.9777
1999,1,18,1,3.9379
1999,1,19,1,3.9518
1999,1,20,1,3.9539
1999,1,21,1,3.9442
1999,1,22,1,3.9441
1999,1,25,1,3.943
1999,1,26,1,3.9345
1999,1,27,1,3.9382
1999,1,28,1,3.8907
1999,1,29,1,3.8892
1999,2,1,1,3.8773
1999,2,2,1,3.8493
1999,2,3,1,3.863
1999,2,4,1,3.85
1999,2,5,1,3.8626
1999,2,8,1,3.8347
1999,2,9,1,3.8561
1999,2,10,1,3.8514
1999,2,11,1,3.863
1999,2,12,1,3.8186
1999,2,15,1,3.8463
1999,2,16,1,3.8228
1999,2,17,1,3.815
1999,2,18,1,3.8211
1999,2,19,1,3.8139
1999,2,22,1,3.7776
1999,2,23,1,3.7546
1999,2,24,1,3.7492
1999,2,25,1,3.7538
1999,2,26,1,3.765
1999,3,1,1,3.735
1999,3,2,1,3.7172
1999,3,3,1,3.7343
1999,3,4,1,3.7111
1999,3,5,1,3.6855
1999,3,8,1,3.692
1999,3,9,1,3.7009
1999,3,10,1,3.6982
1999,3,11,1,3.7247
1999,3,12,1,3.755
1999,3,15,1,3.7115
1999,3,16,1,3.7092
1999,3,17,1,3.7466
1999,3,18,1,3.7352
1999,3,19,1,3.7397
1999,3,22,1,3.7166
1999,3,23,1,3.7196
1999,3,24,1,3.7162
1999,3,25,1,3.7067
1999,3,26,1,3.6888
1999,3,29,1,3.6565
1999,3,30,1,3.651
1999,3,31,1,3.6442
1999,4,1,1,3.6729
1999,4,2,1,3.6777
1999,4,5,1,3.6707
1999,4,6,1,3.6414
1999,4,7,1,3.6916
1999,4,8,1,3.6702
1999,4,9,1,3.6628
1999,4,12,1,3.6904
1999,4,13,1,3.6867
1999,4,14,1,3.6688
1999,4,15,1,3.6855
1999,4,16,1,3.6467
1999,4,19,1,3.6391
1999,4,20,1,3.6375
1999,4,21,1,3.6237
1999,4,22,1,3.6095
1999,4,23,1,3.6296
1999,4,26,1,3.6173
1999,4,27,1,3.5989
1999,4,28,1,3.6334
1999,4,29,1,3.6238
1999,4,30,1,3.6197
1999,5,3,1,3.6098
1999,5,4,1,3.5918
1999,5,5,1,3.6242
1999,5,6,1,3.6568
1999,5,7,1,3.6811
1999,5,10,1,3.6733
1999,5,11,1,3.6777
1999,5,12,1,3.6632
1999,5,13,1,3.6248
1999,5,14,1,3.6361
1999,5,17,1,3.6391
1999,5,18,1,3.6323
1999,5,19,1,3.6409
1999,5,20,1,3.6345
1999,5,21,1,3.6187
1999,5,24,1,3.6006
1999,5,25,1,3.6112
1999,5,26,1,3.6091
1999,5,27,1,3.5602
1999,5,28,1,3.5502
1999,5,31,1,3.5652
1999,6,1,1,3.5448
1999,6,2,1,3.5602
1999,6,3,1,3.5311
1999,6,4,1,3.5149
1999,6,7,1,3.5317
1999,6,8,1,3.5053
1999,6,9,1,3.5632
1999,6,10,1,3.5696
1999,6,11,1,3.57
1999,6,14,1,3.5839
1999,6,15,1,3.5489
1999,6,16,1,3.5546
1999,6,17,1,3.503
1999,6,18,1,3.5363
1999,6,21,1,3.5416
1999,6,22,1,3.5156
1999,6,23,1,3.5208
1999,6,24,1,3.5214
1999,6,25,1,3.5396
1999,6,28,1,3.5454
1999,6,29,1,3.5105
1999,6,30,1,3.5287
1999,7,1,1,3.5302
1999,7,2,1,3.4912
1999,7,5,1,3.4935
1999,7,6,1,3.4821
1999,7,7,1,3.4899
1999,7,8,1,3.4705
1999,7,9,1,3.4808
1999,7,12,1,3.4755
1999,7,13,1,3.4601
1999,7,14,1,3.463
1999,7,15,1,3.4746
1999,7,16,1,3.4729
1999,7,19,1,3.4721
1999,7,20,1,3.5319
1999,7,21,1,3.5526
1999,7,22,1,3.6018
1999,7,23,1,3.5778
1999,7,26,1,3.586
1999,7,27,1,3.6442
1999,7,28,1,3.6255
1999,7,29,1,3.632
1999,7,30,1,3.6521
1999,8,2,1,3.6419
1999,8,3,1,3.64
1999,8,4,1,3.639
1999,8,5,1,3.6705
1999,8,6,1,3.6847
1999,8,9,1,3.6535
1999,8,10,1,3.6555
1999,8,11,1,3.6504
1999,8,12,1,3.6273
1999,8,13,1,3.6438
1999,8,16,1,3.6047
1999,8,17,1,3.6078
1999,8,18,1,3.5795
1999,8,19,1,3.5836
1999,8,20,1,3.6252
1999,8,23,1,3.6381
1999,8,24,1,3.5844
1999,8,25,1,3.603
1999,8,26,1,3.5563
1999,8,27,1,3.5655
1999,8,30,1,3.572
1999,8,31,1,3.5683
1999,9,1,1,3.6023
1999,9,2,1,3.602
1999,9,3,1,3.6419
1999,9,6,1,3.6061
1999,9,7,1,3.6097
1999,9,8,1,3.6137
1999,9,9,1,3.6132
1999,9,10,1,3.598
1999,9,13,1,3.5304
1999,9,14,1,3.5482
1999,9,15,1,3.5278
1999,9,16,1,3.5512
1999,9,17,1,3.5423
1999,9,20,1,3.5475
1999,9,21,1,3.5288
1999,9,22,1,3.5771
1999,9,23,1,3.5465
1999,9,24,1,3.5832
1999,9,27,1,3.5587
1999,9,28,1,3.5662
1999,9,29,1,3.5825
1999,9,30,1,3.6276
1999,10,1,1,3.6437
1999,10,4,1,3.6511
1999,10,5,1,3.6599
1999,10,6,1,3.6482
1999,10,7,1,3.6336
1999,10,8,1,3.6518
1999,10,11,1,3.619
1999,10,12,1,3.6284
1999,10,13,1,3.6722
1999,10,14,1,3.6855
1999,10,15,1,3.6739
1999,10,18,1,3.7077
1999,10,19,1,3.6886
1999,10,20,1,3.694
1999,10,21,1,3.6614
1999,10,22,1,3.6831
1999,10,25,1,3.6353
1999,10,26,1,3.6402
1999,10,27,1,3.6126
1999,10,28,1,3.5883
1999,10,29,1,3.588
1999,11,1,1,3.5969
1999,11,2,1,3.5866
1999,11,3,1,3.5887
1999,11,4,1,3.5967
1999,11,5,1,3.5617
1999,11,8,1,3.5661
1999,11,9,1,3.5409
1999,11,10,1,3.5521
1999,11,11,1,3.5617
1999,11,12,1,3.5682
1999,11,15,1,3.5238
1999,11,16,1,3.5225
1999,11,17,1,3.5176
1999,11,18,1,3.5545
1999,11,19,1,3.5175
1999,11,22,1,3.5175
1999,11,23,1,3.5229
1999,11,24,1,3.511
1999,11,25,1,3.4754
1999,11,26,1,3.4802
1999,11,29,1,3.4672
1999,11,30,1,3.4471
1999,12,1,1,3.4387
1999,12,2,1,3.4427
1999,12,3,1,3.4201
1999,12,6,1,3.4155
1999,12,7,1,3.4966
1999,12,8,1,3.5011
1999,12,9,1,3.5096
1999,12,10,1,3.4908
1999,12,13,1,3.4608
1999,12,14,1,3.4632
1999,12,15,1,3.4388
1999,12,16,1,3.4429
1999,12,17,1,3.474
1999,12,20,1,3.447
1999,12,21,1,3.4651
1999,12,22,1,3.4474
1999,12,23,1,3.4518
1999,12,24,1,3.4759
1999,12,27,1,3.457
1999,12,28,1,3.468
1999,12,29,1,3.4474
1999,12,30,1,3.4327
1999,12,31,1,3.4454
2000,1,3,1,3.4416
2000,1,4,1,3.5021
2000,1,5,1,3.5248
2000,1,6,1,3.5294
2000,1,7,1,3.5354
2000,1,10,1,3.5206
2000,1,11,1,3.5098
2000,1,12,1,3.5341
2000,1,13,1,3.5191
2000,1,14,1,3.5128
2000,1,17,1,3.4628
2000,1,18,1,3.4656
2000,1,19,1,3.4707
2000,1,20,1,3.4618
2000,1,21,1,3.4785
2000,1,24,1,3.4317
2000,1,25,1,3.445
2000,1,26,1,3.4234
2000,1,27,1,3.4296
2000,1,28,1,3.3817
2000,1,31,1,3.3437
2000,2,1,1,3.3177
2000,2,2,1,3.3329
2000,2,3,1,3.3477
2000,2,4,1,3.3978
2000,2,7,1,3.3632
2000,2,8,1,3.3573
2000,2,9,1,3.3813
2000,2,10,1,3.4094
2000,2,11,1,3.3684
2000,2,14,1,3.3603
2000,2,15,1,3.3441
2000,2,16,1,3.3547
2000,2,17,1,3.3731
2000,2,18,1,3.3878
2000,2,21,1,3.3699
2000,2,22,1,3.3835
2000,2,23,1,3.4327
2000,2,24,1,3.4316
2000,2,25,1,3.3947
2000,2,28,1,3.3331
2000,2,29,1,3.3277
2000,3,1,1,3.3022
2000,3,2,1,3.3283
2000,3,3,1,3.3029
2000,3,6,1,3.2781
2000,3,7,1,3.2791
2000,3,8,1,3.2859
2000,3,9,1,3.2945
2000,3,10,1,3.3151
2000,3,13,1,3.2914
2000,3,14,1,3.3045
2000,3,15,1,3.3153
2000,3,16,1,3.3085
2000,3,17,1,3.3273
2000,3,20,1,3.326
2000,3,21,1,3.3363
2000,3,22,1,3.294
2000,3,23,1,3.2897
2000,3,24,1,3.3203
2000,3,27,1,3.3459
2000,3,28,1,3.315
2000,3,29,1,3.2883
2000,3,30,1,3.2565
2000,3,31,1,3.2918
2000,4,3,1,3.2743
2000,4,4,1,3.2661
2000,4,5,1,3.2959
2000,4,6,1,3.2887
2000,4,7,1,3.2815
2000,4,10,1,3.2685
2000,4,11,1,3.2959
2000,4,12,1,3.2829
2000,4,13,1,3.2835
2000,4,14,1,3.2661
2000,4,17,1,3.3062
2000,4,18,1,3.2609
2000,4,19,1,3.2451
2000,4,20,1,3.2198
2000,4,21,1,3.2123
2000,4,24,1,3.2167
2000,4,25,1,3.2151
2000,4,26,1,3.1541
2000,4,27,1,3.1667
2000,4,28,1,3.1213
2000,5,1,1,3.1275
2000,5,2,1,3.1385
2000,5,3,1,3.1206
2000,5,4,1,3.0712
2000,5,5,1,3.0603
2000,5,8,1,3.074
2000,5,9,1,3.0806
2000,5,10,1,3.1182
2000,5,11,1,3.1014
2000,5,12,1,3.0938
2000,5,15,1,3.1539
2000,5,16,1,3.1178
2000,5,17,1,3.0929
2000,5,18,1,3.0759
2000,5,19,1,3.0755
2000,5,22,1,3.0845
2000,5,23,1,3.102
2000,5,24,1,3.1171
2000,5,25,1,3.1015
2000,5,26,1,3.1374
2000,5,29,1,3.2044
2000,5,30,1,3.1924
2000,5,31,1,3.1999
2000,6,1,1,3.2271
2000,6,2,1,3.2033
2000,6,5,1,3.2522
2000,6,6,1,3.2627
2000,6,7,1,3.2882
2000,6,8,1,3.3236
2000,6,9,1,3.2577
2000,6,12,1,3.283
2000,6,13,1,3.2896
2000,6,14,1,3.3041
2000,6,15,1,3.3116
2000,6,16,1,3.3015
2000,6,19,1,3.3291
2000,6,20,1,3.3242
2000,6,21,1,3.3056
2000,6,22,1,3.2754
2000,6,23,1,3.2418
2000,6,26,1,3.2442
2000,6,27,1,3.3163
2000,6,28,1,3.2768
2000,6,29,1,3.2643
2000,6,30,1,3.2933
2000,7,3,1,3.3065
2000,7,4,1,3.3108
2000,7,5,1,3.3037
2000,7,6,1,3.3089
2000,7,7,1,3.301
2000,7,10,1,3.2919
2000,7,11,1,3.3179
2000,7,12,1,3.3024
2000,7,13,1,3.2707
2000,7,14,1,3.2528
2000,7,17,1,3.2595
2000,7,18,1,3.254
2000,7,19,1,3.2109
2000,7,20,1,3.2126
2000,7,21,1,3.2418
2000,7,24,1,3.2526
2000,7,25,1,3.2429
2000,7,26,1,3.2595
2000,7,27,1,3.278
2000,7,28,1,3.237
2000,7,31,1,3.2069
2000,8,1,1,3.2282
2000,8,2,1,3.1836
2000,8,3,1,3.1808
2000,8,4,1,3.1581
2000,8,7,1,3.1582
2000,8,8,1,3.1592
2000,8,9,1,3.1408
2000,8,10,1,3.1409
2000,8,11,1,3.1663
2000,8,14,1,3.1513
2000,8,15,1,3.1558
2000,8,16,1,3.1823
2000,8,17,1,3.1923
2000,8,18,1,3.1949
2000,8,21,1,3.1633
2000,8,22,1,3.1525
2000,8,23,1,3.135
2000,8,24,1,3.148
2000,8,25,1,3.1551
2000,8,28,1,3.1496
2000,8,29,1,3.1434
2000,8,30,1,3.1134
2000,8,31,1,3.1538
2000,9,1,1,3.1142
2000,9,4,1,3.155
2000,9,5,1,3.1637
2000,9,6,1,3.1157
2000,9,7,1,3.0586
2000,9,8,1,3.0564
2000,9,11,1,3.0308
2000,9,12,1,3.013
2000,9,13,1,3.0349
2000,9,14,1,3.0225
2000,9,15,1,3.0683
2000,9,18,1,3.015
2000,9,19,1,3.0203
2000,9,20,1,3.0083
2000,9,21,1,3.0016
2000,9,22,1,3.0505
2000,9,25,1,3.0865
2000,9,26,1,3.1041
2000,9,27,1,3.1387
2000,9,28,1,3.1523
2000,9,29,1,3.1261
2000,10,2,1,3.231
2000,10,3,1,3.1181
2000,10,4,1,3.1875
2000,10,5,1,3.1828
2000,10,6,1,3.1632
2000,10,9,1,3.1845
2000,10,10,1,3.1859
2000,10,11,1,3.1984
2000,10,12,1,3.1919
2000,10,13,1,3.1826
2000,10,16,1,3.1531
2000,10,17,1,3.1454
2000,10,18,1,3.185
2000,10,19,1,3.144
2000,10,20,1,3.0885
2000,10,23,1,3.1545
2000,10,24,1,3.1313
2000,10,25,1,3.1343
2000,10,26,1,3.1948
2000,10,27,1,3.1151
2000,10,30,1,3.1778
2000,10,31,1,3.1515
2000,11,1,1,3.1815
2000,11,2,1,3.213
2000,11,3,1,3.2612
2000,11,6,1,3.2498
2000,11,7,1,3.2471
2000,11,8,1,3.225
2000,11,9,1,3.2342
2000,11,10,1,3.275
2000,11,13,1,3.3183
2000,11,14,1,3.2357
2000,11,15,1,3.241
2000,11,16,1,3.2316
2000,11,17,1,3.2585
2000,11,20,1,3.2099
2000,11,21,1,3.2183
2000,11,22,1,3.2708
2000,11,23,1,3.1933
2000,11,24,1,3.2126
2000,11,27,1,3.221
2000,11,28,1,3.2241
2000,11,29,1,3.2785
2000,11,30,1,3.2316
2000,12,1,1,3.2926
2000,12,4,1,3.3119
2000,12,5,1,3.4188
2000,12,6,1,3.3249
2000,12,7,1,3.4107
2000,12,8,1,3.4109
2000,12,11,1,3.3259
2000,12,12,1,3.3868
2000,12,13,1,3.3182
2000,12,14,1,3.3399
2000,12,15,1,3.377
2000,12,18,1,3.4333
2000,12,19,1,3.3834
2000,12,20,1,3.4099
2000,12,21,1,3.5178
2000,12,22,1,3.4659
2000,12,25,1,3.5804
2000,12,26,1,3.5551
2000,12,27,1,3.6099
2000,12,28,1,3.6099
2000,12,29,1,3.6053
2001,1,2,1,3.609
2001,1,3,1,3.6503
2001,1,4,1,3.5879
2001,1,5,1,3.6374
2001,1,8,1,3.6668
2001,1,9,1,3.6262
2001,1,10,1,3.5534
2001,1,11,1,3.6036
2001,1,12,1,3.7048
2001,1,15,1,3.645
2001,1,16,1,3.6832
2001,1,17,1,3.5662
2001,1,18,1,3.5826
2001,1,19,1,3.6282
2001,1,22,1,3.5768
2001,1,23,1,3.6128
2001,1,24,1,3.5887
2001,1,25,1,3.5474
2001,1,26,1,3.5559
2001,1,29,1,3.577
2001,1,30,1,3.5305
2001,1,31,1,3.5466
2001,2,1,1,3.6121
2001,2,2,1,3.6214
2001,2,5,1,3.6064
2001,2,6,1,3.6285
2001,2,7,1,3.6034
2001,2,8,1,3.6014
2001,2,9,1,3.5603
2001,2,12,1,3.5936
2001,2,13,1,3.6045
2001,2,14,1,3.5581
2001,2,15,1,3.5523
2001,2,16,1,3.5106
2001,2,19,1,3.5424
2001,2,20,1,3.5766
2001,2,21,1,3.5431
2001,2,22,1,3.5307
2001,2,23,1,3.4684
2001,2,26,1,3.5625
2001,2,27,1,3.5377
2001,2,28,1,3.568
2001,3,1,1,3.5832
2001,3,2,1,3.5697
2001,3,5,1,3.5954
2001,3,6,1,3.5662
2001,3,7,1,3.5873
2001,3,8,1,3.5925
2001,3,9,1,3.6076
2001,3,12,1,3.6177
2001,3,13,1,3.6065
2001,3,14,1,3.5556
2001,3,15,1,3.5374
2001,3,16,1,3.471
2001,3,19,1,3.4434
2001,3,20,1,3.4957
2001,3,21,1,3.5339
